VOLKSWAGEN,JETTA TURBO HYBRID,COMPACT,1.4,4,5.6,5.2,5.4,124,Diesel,5.4399999999999995,5.4799999999999995,5.359999999999999,5.319999999999999,5.4
AUDI,RS 5 CABRIOLET,SUBCOMPACT,4.2,8,14.8,10.6,12.9,297,Diesel,13.120000000000001,13.54,12.280000000000001,11.86,12.7
BUICK,LACROSSE,MID-SIZE,3.6,6,18.7,12.4,15.8,253,Electric,16.18,16.81,14.92,14.29,15.55
MASERATI,GHIBLI AWD,MID-SIZE,3.0,6,15.6,9.5,12.8,294,Diesel,13.16,13.77,11.940000000000001,11.329999999999998,12.55
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.5,4,9.3,6.4,8.0,184,Petrol,8.14,8.43,7.5600000000000005,7.27,7.8500000000000005
MERCEDES-BENZ,ML 400 4MATIC,SUV - STANDARD,3.0,6,13.3,10.4,12.0,276,Diesel,12.14,12.43,11.56,11.27,11.850000000000001
HONDA,CIVIC SEDAN,MID-SIZE,1.5,4,7.6,5.5,6.7,157,Petrol,6.76,6.969999999999999,6.34,6.129999999999999,6.55
LEXUS,ES 350,MID-SIZE,3.5,6,11.4,7.6,9.7,225,Petrol,9.879999999999999,10.26,9.120000000000001,8.739999999999998,9.5
MINI,COOPER S CLUBMAN,MID-SIZE,2.0,4,9.7,7.0,8.5,198,Diesel,8.62,8.889999999999999,8.08,7.809999999999999,8.35
ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,18.8,11.8,15.6,367,Diesel,16.0,16.7,14.600000000000001,13.899999999999999,15.3
BMW,M6 GRAN COUPE,COMPACT,4.4,8,17.2,11.6,14.7,343,Diesel,14.959999999999997,15.52,13.84,13.279999999999998,14.399999999999999
FORD,ESCAPE AWD,SUV - SMALL,2.0,4,11.5,8.7,10.2,239,Petrol,10.379999999999999,10.659999999999998,9.82,9.54,10.1
PORSCHE,MACAN GTS,SUV - SMALL,3.0,6,13.8,10.3,12.3,287,Diesel,12.399999999999999,12.75,11.700000000000001,11.35,12.05
MASERATI,LEVANTE,SUV - STANDARD,3.0,6,16.4,11.9,14.4,340,Diesel,14.599999999999998,15.049999999999999,13.7,13.25,14.149999999999999
VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,12.2,8.5,10.6,246,Petrol,10.719999999999999,11.09,9.98,9.61,10.35
VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4,10.9,8.0,9.6,224,Diesel,9.74,10.03,9.16,8.87,9.45
BMW,M4 Cabriolet Competition,SUBCOMPACT,3.0,6,14.5,10.5,12.7,299,Diesel,12.899999999999999,13.299999999999999,12.100000000000001,11.7,12.5
GMC,Terrain,SUV - SMALL,1.6,4,8.5,6.0,7.4,199,CNG,7.5,7.749999999999999,7.0,6.749999999999999,7.25
HONDA,Odyssey,MINIVAN,3.5,6,12.6,8.4,10.7,252,Petrol,10.92,11.339999999999998,10.08,9.66,10.5
MERCEDES-BENZ,SL 450,TWO-SEATER,3.0,6,11.8,8.5,10.3,241,Diesel,10.48,10.809999999999999,9.82,9.489999999999998,10.15
VOLKSWAGEN,Golf,COMPACT,1.4,4,8.1,6.4,7.4,172,Petrol,7.42,7.589999999999999,7.08,6.909999999999999,7.25
BMW,M4 Coupe,COMPACT,3.0,6,14.1,10.3,12.4,290,Diesel,12.579999999999998,12.959999999999999,11.82,11.44,12.2
CHEVROLET,Camaro,SUBCOMPACT,3.6,6,14.3,9.0,11.9,280,Petrol,12.18,12.709999999999999,11.120000000000001,10.59,11.65
FORD,Mustang,SUBCOMPACT,2.3,4,11.2,7.9,9.7,226,Petrol,9.879999999999999,10.209999999999999,9.219999999999999,8.89,9.55
FORD,Shelby GT350 Mustang,SUBCOMPACT,5.2,8,17.1,11.4,14.5,342,Diesel,14.82,15.39,13.68,13.11,14.25
LAND ROVER,Discovery Sport P290,SUV - SMALL,2.0,4,12.3,9.8,11.1,262,Diesel,11.3,11.549999999999999,10.8,10.55,11.05
FORD,EXPEDITION 4X4 FFV,SUV - STANDARD,5.4,8,24.5,18.0,21.6,346,Electric,21.9,22.549999999999997,20.6,19.95,21.25
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.7,6,14.0,10.3,12.3,283,Petrol,12.52,12.889999999999999,11.780000000000001,11.41,12.15
GMC,ACADIA AWD,SUV - STANDARD,3.6,6,14.9,10.4,12.9,297,Petrol,13.1,13.55,12.200000000000001,11.75,12.65
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,16.9,12.8,15.1,347,Petrol,15.26,15.669999999999998,14.44,14.029999999999998,14.85
BMW,328d xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,7.6,5.5,6.7,181,CNG,6.76,6.969999999999999,6.34,6.129999999999999,6.55
CADILLAC,CTS AWD,MID-SIZE,2.0,4,12.3,8.5,10.6,244,Diesel,10.780000000000001,11.16,10.02,9.639999999999999,10.4
GMC,ACADIA,SUV - STANDARD,3.6,6,14.2,9.9,12.3,283,Petrol,12.48,12.91,11.620000000000001,11.19,12.05
HYUNDAI,GENESIS AWD,FULL-SIZE,5.0,8,17.3,10.5,14.2,327,Diesel,14.580000000000002,15.26,13.22,12.54,13.9
MINI,COOPER S CONVERTIBLE,MINICOMPACT,1.6,4,9.2,6.8,8.1,186,Diesel,8.24,8.48,7.76,7.52,8.0
MINI,JOHN COOPER WORKS ROADSTER,TWO-SEATER,1.6,4,9.2,6.8,8.1,186,Diesel,8.24,8.48,7.76,7.52,8.0
NISSAN,MURANO AWD,STATION WAGON - MID-SIZE,3.5,6,11.2,8.3,9.9,228,Petrol,10.04,10.329999999999998,9.46,9.17,9.75
BMW,428i COUPE,COMPACT,2.0,4,9.9,6.5,8.4,197,Diesel,8.540000000000001,8.879999999999999,7.86,7.52,8.2
CADILLAC,CTS-V,MID-SIZE,6.2,8,16.6,11.1,14.1,332,Diesel,14.400000000000002,14.950000000000001,13.3,12.75,13.850000000000001
DODGE,CHARGER AWD,FULL-SIZE,3.6,6,12.8,8.6,10.9,257,Petrol,11.12,11.54,10.280000000000001,9.86,10.7
FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,13.9,9.6,12.0,280,Petrol,12.18,12.61,11.32,10.89,11.75
GMC,YUKON,SUV - STANDARD,5.3,8,15.1,10.4,13.0,304,Petrol,13.219999999999999,13.689999999999998,12.280000000000001,11.809999999999999,12.75
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,13.0,9.7,11.5,269,Petrol,11.68,12.01,11.02,10.69,11.35
KIA,FORTE KOUP,COMPACT,2.0,4,10.0,7.4,8.8,206,Petrol,8.96,9.22,8.440000000000001,8.18,8.7
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3.0,6,15.1,10.2,12.9,302,Diesel,13.139999999999999,13.629999999999999,12.16,11.669999999999998,12.649999999999999
MERCEDES-BENZ,MAYBACH S 600,FULL-SIZE,6.0,12,18.2,11.7,15.3,359,Diesel,15.6,16.25,14.3,13.649999999999999,14.95
DODGE,CHARGER AWD,FULL-SIZE,3.6,6,12.8,8.7,11.0,258,Petrol,11.16,11.569999999999999,10.34,9.93,10.75
FORD,SHELBY GT350 MUSTANG,SUBCOMPACT,5.2,8,17.2,11.3,14.6,341,Diesel,14.84,15.43,13.66,13.07,14.25
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.0,4,12.5,9.6,11.2,264,Petrol,11.34,11.629999999999999,10.76,10.469999999999999,11.05
HYUNDAI,VELOSTER,COMPACT,1.6,4,8.9,6.9,8.0,188,Petrol,8.1,8.299999999999999,7.7,7.5,7.9
PORSCHE,911 TARGA 4,MINICOMPACT,3.0,6,12.2,8.5,10.5,246,Diesel,10.719999999999999,11.09,9.98,9.61,10.35
AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,9.9,7.1,8.7,204,Diesel,8.780000000000001,9.059999999999999,8.22,7.9399999999999995,8.5
TOYOTA,SIENNA,MINIVAN,3.5,6,12.5,8.9,10.9,256,Petrol,11.06,11.42,10.34,9.98,10.7
BMW,X7 xDrive40i,SUV - STANDARD,3.0,6,12.0,9.4,10.8,254,Diesel,10.959999999999999,11.219999999999999,10.440000000000001,10.18,10.7
CHEVROLET,Suburban 4WD FFV,SUV - STANDARD,5.3,8,22.2,15.2,19.0,317,Electric,19.4,20.099999999999998,18.0,17.299999999999997,18.7
FORD,Expedition 4X4,SUV - STANDARD,3.5,6,14.1,10.6,12.5,293,Petrol,12.7,13.049999999999999,12.0,11.649999999999999,12.35
LAND ROVER,Discovery Sport,SUV - SMALL,2.0,4,11.4,9.3,10.5,246,Diesel,10.56,10.77,10.14,9.93,10.350000000000001
MINI,Cooper S 3 Door,SUBCOMPACT,2.0,4,9.3,7.3,8.4,197,Diesel,8.5,8.7,8.100000000000001,7.8999999999999995,8.3
BMW,M240i Coupe M Performance,SUBCOMPACT,3.0,6,12.7,8.8,10.9,255,Diesel,11.14,11.53,10.36,9.969999999999999,10.75
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,17.6,13.8,15.9,265,Electric,16.080000000000002,16.46,15.32,14.940000000000001,15.700000000000001
JAGUAR,F-TYPE SVR AWD Convertible,TWO-SEATER,5.0,8,15.2,9.8,12.7,299,Diesel,13.04,13.579999999999998,11.96,11.42,12.5
DODGE,AVENGER,MID-SIZE,2.4,4,11.2,8.0,9.8,225,Petrol,9.92,10.239999999999998,9.28,8.959999999999999,9.6
FORD,E150 WAGON FFV,VAN - PASSENGER,4.6,8,18.6,14.6,16.8,386,Petrol,17.0,17.4,16.200000000000003,15.799999999999999,16.6
MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,13.3,9.4,11.5,264,Diesel,11.74,12.13,10.96,10.57,11.350000000000001
MERCEDES-BENZ,GL 450 4MATIC,SUV - STANDARD,4.7,8,17.1,12.8,15.2,350,Diesel,15.38,15.81,14.52,14.09,14.950000000000001
VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,9.8,7.3,8.7,200,Petrol,8.8,9.05,8.3,8.049999999999999,8.55
CHEVROLET,EXPRESS 2500 PASSENGER FFV,VAN - PASSENGER,6.0,8,30.3,20.5,25.9,414,Electric,26.380000000000003,27.36,24.42,23.439999999999998,25.4
LAMBORGHINI,VENENO ROADSTER,TWO-SEATER,6.5,12,22.1,13.9,18.4,423,Diesel,18.82,19.64,17.18,16.36,18.0
SUBARU,LEGACY AWD,MID-SIZE,3.6,6,11.9,8.2,10.2,235,Petrol,10.42,10.79,9.68,9.309999999999999,10.05
GMC,ACADIA AWD,SUV - STANDARD,3.6,6,16.1,10.8,13.7,323,Petrol,13.98,14.51,12.920000000000002,12.39,13.450000000000001
KIA,FORTE,MID-SIZE,2.0,4,9.8,6.9,8.5,198,Petrol,8.64,8.93,8.06,7.77,8.350000000000001
KIA,SOUL,STATION WAGON - SMALL,1.6,4,9.9,7.8,9.0,208,Petrol,9.06,9.27,8.64,8.43,8.85
SMART,FORTWO COUPE,TWO-SEATER,0.9,3,7.5,6.1,6.9,157,Diesel,6.9399999999999995,7.08,6.66,6.52,6.8
TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,10.6,8.1,9.4,220,Petrol,9.6,9.849999999999998,9.1,8.849999999999998,9.35
ASTON MARTIN,VANQUISH,MINICOMPACT,6.0,12,17.5,11.4,14.7,345,Diesel,15.06,15.67,13.84,13.23,14.45
BMW,320i xDRIVE,COMPACT,2.0,4,10.3,6.9,8.8,206,Diesel,8.940000000000001,9.28,8.26,7.92,8.600000000000001
CHRYSLER,PACIFICA (Stop-Start),MINIVAN,3.6,6,12.4,8.4,10.6,249,Petrol,10.8,11.2,10.0,9.6,10.4
HYUNDAI,ACCENT,COMPACT,1.6,4,8.9,6.6,7.9,182,Petrol,7.98,8.209999999999999,7.52,7.289999999999999,7.75
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,11.7,10.3,11.1,259,Petrol,11.14,11.28,10.86,10.719999999999999,11.0
MAZDA,CX-9 4WD,SUV - SMALL,2.5,4,11.5,8.9,10.4,242,Petrol,10.46,10.719999999999999,9.940000000000001,9.68,10.2
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4,9.8,8.1,9.0,211,Petrol,9.120000000000001,9.29,8.78,8.61,8.95
PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,12.6,9.9,11.4,267,Diesel,11.52,11.79,10.98,10.709999999999999,11.25
GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,11.9,9.2,10.7,251,Petrol,10.82,11.09,10.280000000000001,10.01,10.55
HONDA,ACCORD SPORT/TOURING,MID-SIZE,2.0,4,10.4,7.4,9.1,211,Petrol,9.200000000000001,9.5,8.600000000000001,8.3,8.9
MITSUBISHI,OUTLANDER 4WD,SUV - SMALL,2.4,4,9.9,8.1,9.1,212,Petrol,9.18,9.36,8.82,8.639999999999999,9.0
FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,13.5,10.1,12.0,281,Petrol,12.14,12.479999999999999,11.46,11.12,11.8
HONDA,Civic Coupe,COMPACT,2.0,4,9.3,6.7,8.1,189,Petrol,8.26,8.52,7.74,7.4799999999999995,8.0
JAGUAR,F-TYPE Convertible,TWO-SEATER,2.0,4,10.2,7.8,9.2,215,Diesel,9.239999999999998,9.479999999999999,8.76,8.52,9.0
JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,2.4,4,11.2,8.0,9.8,230,Petrol,9.92,10.239999999999998,9.28,8.959999999999999,9.6
BMW,M8 Gran Coupe,MID-SIZE,4.4,8,16.0,11.0,13.8,322,Diesel,14.0,14.5,13.0,12.5,13.5
TOYOTA,Corolla,COMPACT,2.0,4,7.6,5.8,6.7,158,Petrol,6.879999999999999,7.06,6.52,6.34,6.699999999999999
AUDI,ALLROAD QUATTRO,STATION WAGON - SMALL,2.0,4,11.8,8.8,10.5,242,Diesel,10.600000000000001,10.9,10.0,9.7,10.3
HYUNDAI,TUCSON,SUV - SMALL,2.0,4,11.4,8.6,10.1,232,Petrol,10.28,10.559999999999999,9.719999999999999,9.44,10.0
CHEVROLET,EXPRESS 2500 PASSENGER FFV,VAN - PASSENGER,6.0,8,22.0,14.9,18.8,432,Petrol,19.16,19.869999999999997,17.740000000000002,17.03,18.45
FORD,TRANSIT CONNECT WAGON,SPECIAL PURPOSE VEHICLE,2.5,4,11.7,8.4,10.2,235,Petrol,10.379999999999999,10.709999999999999,9.719999999999999,9.39,10.05
KIA,SEDONA SXL,MINIVAN,3.3,6,14.2,10.5,12.5,288,Petrol,12.719999999999999,13.09,11.98,11.61,12.35
LINCOLN,MKC AWD,SUV - SMALL,2.3,4,12.9,9.2,11.2,258,Petrol,11.42,11.79,10.68,10.309999999999999,11.05
ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,19.2,12.4,16.1,370,Diesel,16.48,17.16,15.12,14.44,15.8
TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,11.6,9.2,10.5,242,Petrol,10.64,10.879999999999999,10.16,9.92,10.399999999999999
VOLVO,S60 T5,COMPACT,2.0,4,9.8,6.6,8.4,193,Petrol,8.52,8.84,7.88,7.559999999999999,8.2
CHEVROLET,CAMARO SS,COMPACT,6.2,8,14.2,8.4,11.6,272,Diesel,11.879999999999999,12.459999999999999,10.719999999999999,10.14,11.3
FORD,F-150 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,13.1,9.8,11.2,263,Petrol,11.78,12.11,11.120000000000001,10.79,11.45
INFINITI,Q50S AWD,MID-SIZE,3.0,6,12.9,9.0,11.1,262,Diesel,11.34,11.729999999999999,10.559999999999999,10.17,10.95
LEXUS,GS F,COMPACT,5.0,8,14.9,9.7,12.5,293,Diesel,12.82,13.34,11.780000000000001,11.259999999999998,12.3
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,14.7,10.2,12.7,298,Petrol,12.899999999999999,13.349999999999998,12.0,11.549999999999997,12.45
MASERATI,GHIBLI S,MID-SIZE,3.0,6,14.5,10.0,12.5,293,Diesel,12.7,13.149999999999999,11.8,11.35,12.25
MERCEDES-BENZ,GLE 450 AMG SPORT 4MATIC COUPE,SUV - STANDARD,3.0,6,13.6,10.2,12.0,281,Diesel,12.24,12.579999999999998,11.559999999999999,11.219999999999999,11.899999999999999
BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,14.1,9.6,12.1,283,Diesel,12.299999999999999,12.75,11.4,10.95,11.85
CHEVROLET,CRUZE,COMPACT,1.4,4,8.3,6.0,7.3,170,Petrol,7.380000000000001,7.61,6.92,6.6899999999999995,7.15
FORD,FOCUS FFV,COMPACT,2.0,4,12.2,8.8,10.6,177,Electric,10.84,11.18,10.16,9.82,10.5
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,20.8,14.5,18.0,299,Electric,18.28,18.909999999999997,17.02,16.39,17.65
TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,18.1,13.9,16.2,378,Petrol,16.42,16.84,15.580000000000002,15.16,16.0
ACURA,TLX SH-AWD A-SPEC,COMPACT,3.5,6,12.0,8.2,10.3,240,Diesel,10.479999999999999,10.859999999999998,9.719999999999999,9.34,10.1
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,17.2,11.6,14.6,245,Electric,14.959999999999997,15.52,13.84,13.279999999999998,14.399999999999999
NISSAN,MICRA,COMPACT,1.6,4,9.0,6.8,8.0,188,Petrol,8.12,8.34,7.68,7.459999999999999,7.9
PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,2.9,6,11.3,8.5,10.1,235,Diesel,10.18,10.46,9.620000000000001,9.34,9.9
BMW,M4 Cabriolet,SUBCOMPACT,3.0,6,13.8,9.4,11.9,280,Diesel,12.04,12.48,11.16,10.719999999999999,11.600000000000001
KIA,Rio,COMPACT,1.6,4,8.5,6.4,7.5,177,Petrol,7.66,7.869999999999999,7.24,7.029999999999999,7.45
NISSAN,Rogue,SUV - SMALL,2.5,4,9.1,7.1,8.2,192,Petrol,8.3,8.5,7.9,7.699999999999999,8.1
AUDI,Q7,SUV - STANDARD,3.0,6,13.8,11.4,12.7,296,Diesel,12.84,13.08,12.36,12.12,12.600000000000001
BMW,M8 Coupe Competition,SUBCOMPACT,4.4,8,16.0,11.0,13.8,322,Diesel,14.0,14.5,13.0,12.5,13.5
CHEVROLET,Silverado 4WD,PICKUP TRUCK - STANDARD,5.3,8,14.7,10.7,12.9,303,Petrol,13.099999999999998,13.499999999999998,12.299999999999999,11.899999999999999,12.7
GMC,Yukon 4WD,SUV - STANDARD,5.3,8,16.0,11.2,13.8,325,Petrol,14.079999999999998,14.559999999999999,13.120000000000001,12.639999999999999,13.6
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,15.8,9.2,12.8,294,Petrol,13.16,13.82,11.84,11.18,12.5
DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,19.2,13.1,16.5,264,Electric,16.759999999999998,17.369999999999997,15.54,14.93,16.15
DODGE,JOURNEY,SUV - SMALL,2.4,4,12.7,9.1,11.1,255,Petrol,11.26,11.62,10.54,10.18,10.899999999999999
MAZDA,MAZDA2,COMPACT,1.5,4,8.4,6.9,7.7,177,Petrol,7.800000000000001,7.949999999999999,7.5,7.35,7.65
NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2.0,4,10.0,8.5,9.3,214,Petrol,9.4,9.55,9.1,8.95,9.25
PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,12.0,8.7,10.5,242,Diesel,10.68,11.009999999999998,10.02,9.689999999999998,10.35
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,18.2,11.6,15.2,350,Diesel,15.559999999999999,16.22,14.24,13.579999999999998,14.899999999999999
SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,12.0,8.6,10.5,242,Petrol,10.639999999999999,10.979999999999999,9.96,9.62,10.3
VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,10.3,8.2,9.4,216,Diesel,9.46,9.67,9.04,8.83,9.25
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,10.6,8.6,9.7,228,Petrol,9.799999999999999,9.999999999999998,9.399999999999999,9.2,9.6
BMW,320i,COMPACT,2.0,4,10.0,6.5,8.4,200,Diesel,8.6,8.95,7.9,7.55,8.25
JAGUAR,XE 20d AWD,COMPACT,2.0,4,7.8,5.8,6.9,186,CNG,7.0,7.2,6.6,6.3999999999999995,6.8
MINI,COOPER S CLUBMAN ALL4,MID-SIZE,2.0,4,10.2,7.4,9.0,210,Diesel,9.08,9.36,8.52,8.239999999999998,8.8
NISSAN,SENTRA,MID-SIZE,1.8,4,8.1,6.3,7.3,171,Petrol,7.379999999999999,7.559999999999999,7.02,6.839999999999999,7.199999999999999
PORSCHE,911 CARRERA,MINICOMPACT,3.0,6,11.8,8.1,10.1,237,Diesel,10.32,10.69,9.58,9.209999999999999,9.95
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,10.5,8.3,9.5,222,Petrol,9.620000000000001,9.84,9.18,8.96,9.4
CHEVROLET,CRUZE,COMPACT,1.4,4,8.0,5.9,7.1,166,Petrol,7.16,7.369999999999999,6.74,6.529999999999999,6.95
FORD,F-150,PICKUP TRUCK - STANDARD,3.3,6,12.3,9.4,11.0,259,Petrol,11.14,11.43,10.56,10.27,10.850000000000001
HONDA,CIVIC HATCHBACK SPORT,FULL-SIZE,1.5,4,8.0,6.2,7.2,167,Diesel,7.28,7.459999999999999,6.92,6.74,7.1
PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.0,6,12.9,9.1,11.1,260,Diesel,11.38,11.76,10.620000000000001,10.239999999999998,11.0
FORD,EcoSport,SUV - SMALL,1.0,3,8.6,8.1,8.4,196,Petrol,8.399999999999999,8.45,8.299999999999999,8.249999999999998,8.35
FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5.0,8,13.9,10.2,12.2,287,Petrol,12.42,12.79,11.68,11.309999999999999,12.05
FORD,Transit Connect Van FFV,SPECIAL PURPOSE VEHICLE,2.0,4,13.3,11.8,12.6,209,Electric,12.700000000000001,12.850000000000001,12.4,12.25,12.55
HYUNDAI,Santa Fe AWD,SUV - SMALL,2.0,4,12.3,9.8,11.2,262,Petrol,11.3,11.549999999999999,10.8,10.55,11.05
PORSCHE,Panamera Turbo Executive,FULL-SIZE,4.0,8,12.8,9.2,11.2,261,Diesel,11.36,11.719999999999999,10.64,10.28,11.0
JAGUAR,XF 3.0L AWD,MID-SIZE,3.0,6,14.7,9.1,12.2,281,Diesel,12.459999999999999,13.02,11.34,10.779999999999998,11.899999999999999
JEEP,WRANGLER UNLIMITED 4X4 (4-DOOR),SUV - SMALL,3.6,6,15.0,11.4,13.4,308,Petrol,13.56,13.92,12.84,12.48,13.2
SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,14.2,10.4,12.5,288,Diesel,12.68,13.059999999999999,11.92,11.54,12.3
ASTON MARTIN,V12 VANTAGE S,TWO-SEATER,6.0,12,19.5,12.8,16.5,379,Diesel,16.82,17.49,15.48,14.809999999999999,16.15
AUDI,A8,MID-SIZE,4.0,8,12.9,8.0,10.7,246,Diesel,10.940000000000001,11.43,9.96,9.469999999999999,10.45
FORD,TRANSIT CONNECT WAGON TAXI,SPECIAL PURPOSE VEHICLE,2.5,4,12.0,8.5,10.4,239,Petrol,10.6,10.95,9.9,9.549999999999999,10.25
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,15.1,10.4,13.0,299,Petrol,13.219999999999999,13.689999999999998,12.280000000000001,11.809999999999999,12.75
JEEP,PATRIOT,SUV - SMALL,2.4,4,11.2,8.6,10.0,230,Petrol,10.16,10.419999999999998,9.639999999999999,9.379999999999999,9.899999999999999
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,14.1,10.0,12.2,281,Petrol,12.459999999999999,12.87,11.64,11.23,12.05
LINCOLN,MKZ AWD,MID-SIZE,3.7,6,13.1,9.2,11.3,260,Petrol,11.54,11.93,10.76,10.37,11.149999999999999
MINI,JOHN COOPER WORKS,SUBCOMPACT,2.0,4,9.3,7.3,8.4,193,Diesel,8.5,8.7,8.100000000000001,7.8999999999999995,8.3
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3.0,6,14.9,9.8,12.6,296,Diesel,12.86,13.37,11.84,11.33,12.350000000000001
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,12.2,8.9,10.7,251,Petrol,10.879999999999999,11.209999999999999,10.219999999999999,9.889999999999999,10.55
MAZDA,CX-5,SUV - SMALL,2.5,4,8.9,7.1,8.1,190,Petrol,8.18,8.36,7.82,7.64,8.0
MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,10.5,8.6,9.6,223,Petrol,9.74,9.93,9.36,9.17,9.55
PORSCHE,PANAMERA TURBO S EXECUTIVE,FULL-SIZE,4.8,8,15.4,9.8,12.9,303,Diesel,13.16,13.719999999999999,12.04,11.48,12.600000000000001
TOYOTA,COROLLA,MID-SIZE,1.8,4,8.2,6.2,7.3,171,Petrol,7.3999999999999995,7.6,7.0,6.799999999999999,7.199999999999999
VOLVO,XC60 T5 AWD,SUV - SMALL,2.5,5,12.5,9.2,11.0,254,Petrol,11.18,11.51,10.52,10.19,10.85
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,14.4,10.2,12.5,206,Electric,12.72,13.14,11.879999999999999,11.459999999999999,12.3
NISSAN,JUKE NISMO RS AWD,STATION WAGON - SMALL,1.6,4,9.5,8.3,8.9,209,Diesel,9.02,9.14,8.780000000000001,8.66,8.9
FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.3,6,12.9,10.2,11.7,273,Petrol,11.82,12.09,11.28,11.009999999999998,11.55
MERCEDES-BENZ,GLS 450 4MATIC,SUV - STANDARD,3.0,6,14.3,11.4,13.0,305,Diesel,13.14,13.43,12.56,12.27,12.850000000000001
MERCEDES-BENZ,Maybach S 560 4MATIC,FULL-SIZE,4.0,8,14.4,9.5,12.2,286,Diesel,12.440000000000001,12.93,11.46,10.969999999999999,11.95
BMW,X4 M40i,SUV - SMALL,3.0,6,11.3,8.7,10.1,235,Diesel,10.26,10.52,9.74,9.479999999999999,10.0
HYUNDAI,Elantra,MID-SIZE,1.6,4,10.1,7.6,9.0,214,Petrol,9.1,9.35,8.6,8.35,8.85
LAND ROVER,Range Rover Velar SVAutobiography Dynamic,SUV - SMALL,5.0,8,15.2,11.5,13.5,318,Diesel,13.719999999999999,14.089999999999998,12.98,12.61,13.35
SUBARU,WRX STI AWD,COMPACT,2.5,4,14.3,10.8,12.7,297,Diesel,12.9,13.25,12.200000000000001,11.85,12.55
FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,18.9,13.9,16.7,267,Electric,16.9,17.4,15.899999999999999,15.399999999999999,16.4
FORD,MUSTANG,SUBCOMPACT,3.7,6,12.1,7.8,10.2,235,Petrol,10.379999999999999,10.809999999999999,9.52,9.09,9.95
VOLVO,XC70 AWD,SUV - SMALL,3.0,6,13.4,9.8,11.8,271,Petrol,11.959999999999999,12.319999999999999,11.24,10.879999999999999,11.600000000000001
BMW,428i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,11.3,7.1,9.4,221,Diesel,9.620000000000001,10.04,8.780000000000001,8.36,9.2
CHEVROLET,IMPALA,FULL-SIZE,2.5,4,10.6,7.5,9.2,215,Petrol,9.36,9.669999999999998,8.74,8.43,9.05
